1134227,台北市中山區新生北路二段,25.056227,121.526761017197,5500,60.72,3,2,2,4,7,16,大樓,,南,90.58,,,,,
1136420,台北市大安區忠孝東路四段,25.041194633386,121.553353668772,6888,89.9,3,0,2,37,11,13,大樓,,北,76.62,,,,,
1136465,台北市信義區基隆路一段,25.045017,121.567454,1288,99.92,0,2,1,13,12,14,大樓,,南,12.89,,,,,
1136466,台北市松山區八德路二段,25.047314633386,121.546583668772,3600,86.87,3,2,2,37,3,5,公寓,,南,41.44,,,,,
1136476,台北市中正區銅山街,25.040392,121.52676,2988,84.07,3,2,2,33,4,5,公寓,,西北,35.54,,,,,
1138471,台北市南港區忠孝東路六段,25.046529,121.585215,2998,72.94,3,2,2,31,5,7,大樓,,南,41.1,,,,,
1138481,台北市大同區延平北路四段,25.069203,121.510973,2980,85.36,3,2,2,34,7,7,大樓,,北,34.91,,,,,
1142326,台北市中正區汀州路二段,25.025481,121.518,1670,64.65,1,1,1,1,2,11,大樓,,東南,25.83,,,,,
1142356,台北市信義區虎林街,25.042512,121.574352,3180,107.83,3,2,1,38,1,5,公寓,,北,29.49,,,,,
1142383,台北市松山區民權東路三段,25.060004,121.546683,3050,76.63,3,2,2,36,5,7,大樓,,北,39.8,,,,,
1142398,台北市內湖區金湖路,25.08076,121.597858,10500,87.17,4,2,3,5,14,14,大樓,,東北,120.45,,,,,
1143496,台北市文山區萬美街一段,25.002369,121.571898,5500,53.13,4,2,3,3,1,3,,,北,103.52,,,,,
1144363,台北市中山區北安路,25.086229,121.5562,2250,67.35,3,2,2,26,3,5,公寓,,東南,33.41,,,,,
1144398,台北市文山區福興路,25.003464,121.550101,2850,57.74,3,2,2,20,5,5,大樓,,東北,49.36,,,,,
1144402,台北市大安區羅斯福路三段,25.018364,121.530954,5268,89.18,5,0,5,34,12,12,大樓,,西南,59.07,,,,,
1144900,台北市松山區民生東路五段,25.059462,121.559345,4380,121.13,3,2,2,48,3,4,公寓,,南,36.16,,,,,
1145150,台北市大安區安和路二段,25.0252567,121.5513082,11000,109.17,3,2,2,6,11,13,大樓,,北,100.76,,,,,
1145480,台北市大安區和平東路一段,25.0264733,121.5323898,2398,106.72,2,2,1,0,5,11,大樓,,南,22.47,,,,,
1145844,台北市文山區三福街,24.997964,121.542836,3350,71.77,2,1,1,1,12,15,大樓,,北,46.68,,,,,
1145870,台北市大安區通化街,25.030826,121.555011,1460,86.39,2,1,1,30,2,3,公寓,, ,16.9,,,,,
1145871,台北市信義區忠孝東路五段,25.043951,121.580975,3000,106.35,3,0,3,40,3,4,公寓,,東,28.21,,,,,
1145874,台北市大安區信義路四段,25.032881,121.556056,10800,146.56,4,2,2,3,13,15,大樓,,北,73.69,,,,,
